phi0,phi1,phi2,phi3,phi4,phi5,phi6,classe
0.000172931,2.99E-08,5.59E-12,5.59E-12,3.12E-23,9.66E-16,-3.12E-23,0
0.000151252,2.29E-08,2.24E-13,2.24E-13,5.00E-26,3.38E-17,-5.00E-26,0
0.000139005,1.93E-08,1.33E-12,1.33E-12,1.78E-24,1.86E-16,-1.78E-24,0
0.000155267,2.41E-08,9.66E-13,9.66E-13,9.33E-25,1.50E-16,-9.33E-25,0
0.000130884,1.71E-08,2.64E-15,2.64E-15,6.95E-30,3.45E-19,-6.95E-30,0
0.000186943,3.49E-08,1.18E-11,1.18E-11,1.39E-22,2.21E-15,-1.39E-22,0
0.00015781,2.49E-08,1.04E-12,1.04E-12,1.08E-24,1.64E-16,-1.08E-24,0
0.0001522,2.32E-08,2.74E-13,2.74E-13,7.53E-26,4.18E-17,-7.53E-26,0
0.000169626,2.88E-08,2.12E-12,2.12E-12,4.48E-24,3.59E-16,-4.48E-24,0
0.000178824,3.20E-08,3.92E-13,3.92E-13,1.54E-25,7.01E-17,-1.54E-25,0
0.000182489,3.33E-08,7.93E-12,7.93E-12,6.28E-23,1.45E-15,-6.28E-23,0
0.000185893,3.46E-08,3.39E-12,3.39E-12,1.15E-23,6.31E-16,-1.15E-23,0
0.000167222,2.80E-08,4.13E-13,4.13E-13,1.71E-25,6.91E-17,-1.71E-25,0
0.000158752,2.52E-08,1.98E-12,1.98E-12,3.92E-24,3.14E-16,-3.92E-24,0
0.000156538,2.45E-08,8.11E-13,8.11E-13,6.59E-25,1.27E-16,-6.59E-25,0
0.000163826,2.68E-08,7.43E-13,7.43E-13,5.52E-25,1.22E-16,-5.52E-25,0
0.00015477,2.40E-08,8.45E-15,8.45E-15,7.14E-29,1.31E-18,-7.14E-29,0
0.000172079,2.96E-08,1.15E-13,1.15E-13,1.32E-26,1.97E-17,-1.32E-26,0
0.000154945,2.40E-08,1.34E-13,1.34E-13,1.79E-26,2.07E-17,-1.79E-26,0
0.0001556,2.42E-08,8.53E-13,8.53E-13,7.27E-25,1.33E-16,-7.27E-25,0
0.000170142,2.89E-08,2.04E-12,2.04E-12,4.14E-24,3.46E-16,-4.14E-24,0
0.000147223,2.17E-08,1.85E-12,1.85E-12,3.41E-24,2.72E-16,-3.41E-24,0
0.000161692,2.61E-08,2.53E-12,2.53E-12,6.42E-24,4.10E-16,-6.42E-24,0
0.000160032,2.56E-08,5.79E-12,5.79E-12,3.35E-23,9.27E-16,-3.35E-23,0
0.000167965,2.82E-08,3.28E-12,3.28E-12,1.07E-23,5.50E-16,-1.07E-23,0
0.000142233,2.02E-08,4.65E-13,4.65E-13,2.17E-25,6.62E-17,-2.17E-25,0
0.000150091,2.25E-08,2.39E-12,2.39E-12,5.73E-24,3.59E-16,-5.73E-24,0
0.000217828,4.74E-08,3.46E-11,3.46E-11,1.19E-21,7.53E-15,-1.19E-21,0
0.000171933,2.96E-08,1.19E-11,1.19E-11,1.42E-22,2.05E-15,-1.42E-22,0
0.000158199,2.50E-08,3.35E-12,3.35E-12,1.12E-23,5.30E-16,-1.12E-23,0
0.0001839,3.38E-08,1.12E-11,1.12E-11,1.26E-22,2.07E-15,-1.26E-22,0
0.000149553,2.24E-08,2.78E-12,2.78E-12,7.74E-24,4.16E-16,-7.74E-24,0
0.000154282,2.38E-08,2.35E-13,2.35E-13,5.54E-26,3.63E-17,-5.54E-26,0
0.000173311,3.00E-08,1.33E-11,1.33E-11,1.77E-22,2.30E-15,-1.77E-22,0
0.000140915,1.99E-08,3.20E-13,3.20E-13,1.02E-25,4.51E-17,-1.02E-25,0
0.000170528,2.91E-08,2.49E-12,2.49E-12,6.22E-24,4.25E-16,-6.22E-24,0
0.000161676,2.61E-08,1.44E-13,1.44E-13,2.08E-26,2.33E-17,-2.08E-26,0
0.000174433,3.04E-08,2.41E-12,2.41E-12,5.81E-24,4.20E-16,-5.81E-24,0
0.000186132,3.46E-08,2.08E-11,2.08E-11,4.34E-22,3.88E-15,-4.34E-22,0
0.000170234,2.90E-08,6.78E-12,6.78E-12,4.60E-23,1.15E-15,-4.60E-23,0
0.000158153,2.50E-08,3.51E-12,3.51E-12,1.23E-23,5.55E-16,-1.23E-23,0
0.000166472,2.77E-08,5.10E-13,5.10E-13,2.60E-25,8.49E-17,-2.60E-25,0
0.000140401,1.97E-08,2.49E-13,2.49E-13,6.18E-26,3.49E-17,-6.18E-26,0
0.000139008,1.93E-08,2.08E-13,2.08E-13,4.34E-26,2.90E-17,-4.34E-26,0
0.000164573,2.71E-08,7.33E-14,7.33E-14,5.37E-27,1.21E-17,-5.37E-27,0
0.000167787,2.82E-08,1.94E-14,1.94E-14,3.77E-28,3.26E-18,-3.77E-28,0
0.00020945,4.39E-08,4.31E-12,4.31E-12,1.85E-23,9.02E-16,-1.85E-23,0
0.00019436,3.78E-08,2.70E-11,2.70E-11,7.32E-22,5.26E-15,-7.32E-22,0
0.000166366,2.77E-08,2.48E-12,2.48E-12,6.17E-24,4.13E-16,-6.17E-24,0
0.000147866,2.19E-08,2.68E-12,2.68E-12,7.20E-24,3.97E-16,-7.20E-24,0
0.000170286,2.90E-08,5.44E-12,5.44E-12,2.96E-23,9.26E-16,-2.96E-23,0
0.000153672,2.36E-08,3.61E-13,3.61E-13,1.30E-25,5.54E-17,-1.30E-25,0
0.000182634,3.34E-08,4.84E-12,4.84E-12,2.35E-23,8.85E-16,-2.35E-23,0
0.000152215,2.32E-08,1.47E-13,1.47E-13,2.17E-26,2.24E-17,-2.17E-26,0
0.000194224,3.77E-08,4.06E-12,4.06E-12,1.65E-23,7.89E-16,-1.65E-23,0
0.000181502,3.29E-08,6.69E-13,6.69E-13,4.48E-25,1.21E-16,-4.48E-25,0
0.000173048,2.99E-08,5.07E-12,5.07E-12,2.57E-23,8.77E-16,-2.57E-23,0
0.000149014,2.22E-08,4.14E-13,4.14E-13,1.71E-25,6.17E-17,-1.71E-25,0
0.000171959,2.96E-08,1.44E-12,1.44E-12,2.07E-24,2.47E-16,-2.07E-24,0
0.000154496,2.39E-08,2.41E-12,2.41E-12,5.82E-24,3.73E-16,-5.82E-24,0
0.000183065,3.35E-08,4.21E-12,4.21E-12,1.78E-23,7.71E-16,-1.78E-23,0
0.000150614,2.27E-08,3.42E-12,3.42E-12,1.17E-23,5.14E-16,-1.17E-23,0
0.000176064,3.10E-08,9.89E-12,9.89E-12,9.77E-23,1.74E-15,-9.77E-23,0
0.000164594,2.71E-08,2.89E-12,2.89E-12,8.34E-24,4.75E-16,-8.34E-24,0
0.000207687,4.31E-08,8.87E-13,8.87E-13,7.86E-25,1.84E-16,-7.86E-25,0
0.000181881,3.31E-08,1.42E-11,1.42E-11,2.02E-22,2.59E-15,-2.02E-22,0
0.000192801,3.72E-08,1.10E-13,1.10E-13,1.22E-26,2.13E-17,-1.22E-26,0
0.00013437,1.81E-08,2.41E-13,2.41E-13,5.82E-26,3.24E-17,-5.82E-26,0
0.000150773,2.27E-08,1.58E-12,1.58E-12,2.49E-24,2.38E-16,-2.49E-24,0
0.00017392,3.02E-08,2.52E-12,2.52E-12,6.33E-24,4.38E-16,-6.33E-24,0
0.000174198,3.03E-08,5.70E-12,5.70E-12,3.25E-23,9.93E-16,-3.25E-23,0
0.000206818,4.28E-08,7.35E-12,7.35E-12,5.40E-23,1.52E-15,-5.40E-23,0
0.000182467,3.33E-08,1.76E-11,1.76E-11,3.10E-22,3.21E-15,-3.10E-22,0
0.000152828,2.34E-08,1.81E-12,1.81E-12,3.29E-24,2.77E-16,-3.29E-24,0
0.000174035,3.03E-08,3.09E-13,3.09E-13,9.54E-26,5.38E-17,-9.54E-26,0
0.000133613,1.79E-08,5.41E-13,5.41E-13,2.93E-25,7.23E-17,-2.93E-25,0
0.000196418,3.86E-08,1.82E-14,1.82E-14,3.33E-28,3.58E-18,-3.33E-28,0
0.00018897,3.57E-08,2.35E-11,2.35E-11,5.50E-22,4.43E-15,-5.50E-22,0
0.000190891,3.64E-08,7.74E-12,7.74E-12,6.00E-23,1.48E-15,-6.00E-23,0
0.000154654,2.39E-08,9.92E-13,9.92E-13,9.85E-25,1.53E-16,-9.85E-25,0
0.000139881,1.96E-08,4.42E-14,4.42E-14,1.95E-27,6.18E-18,-1.95E-27,0
0.000156255,2.44E-08,2.67E-12,2.67E-12,7.11E-24,4.17E-16,-7.11E-24,0
0.000166714,2.78E-08,3.29E-14,3.29E-14,1.08E-27,5.48E-18,-1.08E-27,0
0.000167935,2.82E-08,9.21E-13,9.21E-13,8.49E-25,1.55E-16,-8.49E-25,0
0.000147179,2.17E-08,7.34E-15,7.34E-15,5.39E-29,1.08E-18,-5.39E-29,0
0.000159286,2.54E-08,3.62E-12,3.62E-12,1.31E-23,5.77E-16,-1.31E-23,0
0.00018082,3.27E-08,4.60E-12,4.60E-12,2.11E-23,8.31E-16,-2.11E-23,0
0.000156985,2.46E-08,1.87E-13,1.87E-13,3.51E-26,2.94E-17,-3.51E-26,0
0.000138451,1.92E-08,8.72E-13,8.72E-13,7.60E-25,1.21E-16,-7.60E-25,0
0.000131375,1.73E-08,7.02E-13,7.02E-13,4.92E-25,9.22E-17,-4.92E-25,0
0.000161145,2.60E-08,6.47E-13,6.47E-13,4.19E-25,1.04E-16,-4.19E-25,0
0.000152,2.31E-08,1.44E-12,1.44E-12,2.07E-24,2.19E-16,-2.07E-24,0
0.000139797,1.95E-08,2.18E-14,2.18E-14,4.73E-28,3.04E-18,-4.73E-28,0
0.00015438,2.38E-08,2.45E-12,2.45E-12,6.03E-24,3.79E-16,-6.03E-24,0
0.00015716,2.47E-08,1.34E-14,1.34E-14,1.79E-28,2.10E-18,-1.79E-28,0
0.000162295,2.63E-08,1.38E-12,1.38E-12,1.91E-24,2.24E-16,-1.91E-24,0
0.000155891,2.43E-08,1.86E-14,1.86E-14,3.45E-28,2.89E-18,-3.45E-28,0
0.000178793,3.20E-08,6.48E-13,6.48E-13,4.20E-25,1.16E-16,-4.20E-25,0
0.000160014,2.56E-08,5.36E-13,5.36E-13,2.87E-25,8.57E-17,-2.87E-25,0
0.000178374,3.18E-08,2.47E-12,2.47E-12,6.12E-24,4.41E-16,-6.12E-24,0
0.000168647,2.84E-08,7.40E-13,7.40E-13,5.47E-25,1.25E-16,-5.47E-25,0
0.000137872,1.90E-08,8.93E-15,8.93E-15,7.98E-29,1.23E-18,-7.98E-29,0
0.00016714,2.79E-08,4.01E-12,4.01E-12,1.61E-23,6.71E-16,-1.61E-23,0
0.000165128,2.73E-08,4.05E-12,4.05E-12,1.64E-23,6.68E-16,-1.64E-23,0
0.000159042,2.53E-08,1.14E-14,1.14E-14,1.31E-28,1.82E-18,-1.31E-28,0
0.000161728,2.62E-08,1.32E-12,1.32E-12,1.74E-24,2.13E-16,-1.74E-24,0
0.000182282,3.32E-08,3.76E-14,3.76E-14,1.42E-27,6.86E-18,-1.42E-27,0
